scenario,partition_id,partition,lambda,safe,first_violation,event_count,peak_prefill,peak_decode,minimum_link_headroom_mb_s,peak_memory_gb
shuffled_severe,random_02,10-8-13-7-14-13-9-6,0.016,False,network,20,1,5,-230.849002,32.31454
shuffled_severe,random_02,10-8-13-7-14-13-9-6,0.0165,False,network,19,1,5,-230.611533,32.31454
shuffled_severe,random_02,10-8-13-7-14-13-9-6,0.017,False,network,19,1,5,-230.611533,32.31454
shuffled_severe,random_02,10-8-13-7-14-13-9-6,0.0175,False,network,19,1,5,-230.611533,32.30782
shuffled_severe,random_02,10-8-13-7-14-13-9-6,0.018,False,network,19,1,5,-230.611533,32.30782
shuffled_severe,random_02,10-8-13-7-14-13-9-6,0.0185,False,network,19,1,5,-230.611533,32.30782
shuffled_severe,random_02,10-8-13-7-14-13-9-6,0.019,False,network,18,1,5,-230.401828,32.3011
shuffled_severe,random_02,10-8-13-7-14-13-9-6,0.0195,False,network,18,1,5,-230.401828,32.3011
shuffled_severe,random_02,10-8-13-7-14-13-9-6,0.02,False,network,18,1,5,-230.401828,32.3011
shuffled_severe,random_02,10-8-13-7-14-13-9-6,0.0205,False,network,18,1,5,-230.401828,32.3011
shuffled_severe,random_02,10-8-13-7-14-13-9-6,0.021,False,network,17,1,5,-230.175951,32.3011
shuffled_severe,random_02,10-8-13-7-14-13-9-6,0.0215,False,network,17,1,5,-230.175951,32.3011
shuffled_severe,random_02,10-8-13-7-14-13-9-6,0.022,False,network,17,1,5,-230.175951,32.3011
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.006,True,,204,1,5,161.932686,28.83288
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.0065,False,network,162,1,5,-138.518987,29.28324
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.007,False,network,161,1,5,-138.328263,29.27748
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.0075,False,network,159,1,5,-137.913305,29.27172
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.008,False,network,110,1,5,-107.288878,28.1694
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.0085,False,network,99,1,5,-114.280148,28.15788
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.009,False,network,69,1,5,-94.094564,28.01388
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.0095,False,network,69,1,5,-94.094564,28.01388
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.01,False,network,68,1,5,-93.917655,28.58412
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.0105,False,network,66,1,5,-93.542404,28.58412
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.011,False,network,66,1,5,-93.542404,28.57836
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.0115,False,network,66,1,5,-93.542404,28.57836
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.012,False,network,66,1,5,-93.542404,28.57836
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.0125,False,network,57,1,5,-111.506586,28.57836
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.013,False,network,22,1,5,-128.278648,28.56684
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.0135,False,network,21,1,5,-128.101977,28.55532
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.014,False,network,21,1,5,-128.101977,28.55532
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.0145,False,network,21,1,5,-128.101977,28.55532
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.015,False,network,21,1,5,-128.101977,28.55532
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.0155,False,network,21,1,5,-128.101977,28.55532
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.016,False,network,21,1,5,-128.101977,28.55532
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.0165,False,network,20,1,5,-127.9131,28.55532
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.017,False,network,19,1,5,-127.715835,28.55532
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.0175,False,network,19,1,5,-127.715835,28.55532
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.018,False,network,19,1,5,-127.715835,28.54956
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.0185,False,network,19,1,5,-127.715835,28.54956
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.019,False,network,19,1,5,-127.715835,28.54956
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.0195,False,network,19,1,5,-127.715835,28.5438
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.02,False,network,18,1,5,-127.5394,28.5438
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.0205,False,network,18,1,5,-127.5394,28.5438
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.021,False,network,18,1,5,-127.5394,28.5438
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.0215,False,network,18,1,5,-127.5394,28.5438
shuffled_severe,random_03,12-12-11-7-8-10-11-9,0.022,False,network,17,1,5,-127.350785,28.5438
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.006,True,,204,1,5,96.631152,33.04282
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.0065,False,network,162,1,5,-225.001861,33.16378
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.007,False,network,160,1,5,-224.536481,33.15706
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.0075,False,network,110,1,5,-188.77661,31.8643
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.008,False,network,108,1,5,-188.32701,31.8643
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.0085,False,network,70,1,5,-173.580088,31.68958
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.009,False,network,69,1,5,-173.34854,31.68286
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.0095,False,network,68,1,5,-173.144281,32.34814
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.01,False,network,68,1,5,-173.144281,32.34814
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.0105,False,network,66,1,5,-172.708535,32.34142
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.011,False,network,66,1,5,-172.708535,32.34142
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.0115,False,network,66,1,5,-172.708535,32.34142
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.012,False,network,58,1,5,-193.933692,32.34142
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.0125,False,network,23,1,5,-213.340148,32.3347
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.013,False,network,21,1,5,-212.916443,32.31454
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.0135,False,network,21,1,5,-212.916443,32.31454
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.014,False,network,21,1,5,-212.916443,32.31454
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.0145,False,network,21,1,5,-212.916443,32.31454
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.015,False,network,21,1,5,-212.916443,32.31454
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.0155,False,network,21,1,5,-212.916443,32.31454
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.016,False,network,20,1,5,-212.697032,32.31454
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.0165,False,network,19,1,5,-212.466922,32.31454
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.017,False,network,19,1,5,-212.466922,32.31454
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.0175,False,network,19,1,5,-212.466922,32.30782
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.018,False,network,19,1,5,-212.466922,32.30782
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.0185,False,network,19,1,5,-212.466922,32.30782
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.019,False,network,18,1,5,-212.263259,32.3011
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.0195,False,network,18,1,5,-212.263259,32.3011
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.02,False,network,18,1,5,-212.263259,32.3011
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.0205,False,network,18,1,5,-212.263259,32.3011
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.021,False,network,17,1,5,-212.044181,32.3011
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.0215,False,network,17,1,5,-212.044181,32.3011
shuffled_severe,random_04,10-9-12-7-14-6-11-11,0.022,False,network,17,1,5,-212.044181,32.3011
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.006,True,,204,1,5,165.757082,32.63836
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.0065,False,network,162,1,5,-133.465177,33.16378
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.007,False,network,161,1,5,-133.276199,33.15706
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.0075,False,network,159,1,5,-132.865237,33.15034
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.008,False,network,110,1,5,-102.51623,31.8643
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.0085,False,network,99,1,5,-109.443886,31.85086
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.009,False,network,70,1,5,-89.644005,31.68286
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.0095,False,network,69,1,5,-89.447478,31.68286
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.01,False,network,68,1,5,-89.272117,32.34814
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.0105,False,network,66,1,5,-88.900272,32.34814
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.011,False,network,66,1,5,-88.900272,32.34142
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.0115,False,network,66,1,5,-88.900272,32.34142
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.012,False,network,66,1,5,-88.900272,32.34142
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.0125,False,network,57,1,5,-106.694189,32.34142
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.013,False,network,23,1,5,-123.504234,32.3347
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.0135,False,network,21,1,5,-123.14169,32.31454
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.014,False,network,21,1,5,-123.14169,32.31454
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.0145,False,network,21,1,5,-123.14169,32.31454
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.015,False,network,21,1,5,-123.14169,32.31454
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.0155,False,network,21,1,5,-123.14169,32.31454
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.016,False,network,21,1,5,-123.14169,32.31454
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.0165,False,network,20,1,5,-122.954532,32.31454
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.017,False,network,19,1,5,-122.759111,32.31454
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.0175,False,network,19,1,5,-122.759111,32.31454
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.018,False,network,19,1,5,-122.759111,32.30782
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.0185,False,network,19,1,5,-122.759111,32.30782
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.019,False,network,19,1,5,-122.759111,32.30782
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.0195,False,network,19,1,5,-122.759111,32.30782
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.02,False,network,18,1,5,-122.584218,32.3011
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.0205,False,network,18,1,5,-122.584218,32.3011
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.021,False,network,18,1,5,-122.584218,32.3011
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.0215,False,network,18,1,5,-122.584218,32.3011
shuffled_severe,random_05,10-5-14-10-7-10-12-12,0.022,False,network,17,1,5,-122.397317,32.3011
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.006,True,,204,1,5,218.861543,30.74186
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.0065,True,,204,1,5,219.312307,31.11119
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.007,False,network,162,1,5,-63.210078,31.22351
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.0075,False,network,160,1,5,-62.865638,31.21727
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.008,False,network,110,1,5,-36.046316,30.01685
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.0085,False,network,108,1,5,-35.711811,30.01685
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.009,False,network,70,1,5,-24.837612,29.85461
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.0095,False,network,69,1,5,-24.666059,29.84837
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.01,False,network,69,1,5,-24.666059,30.46613
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.0105,False,network,68,1,5,-24.511627,30.46613
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.011,False,network,66,1,5,-24.185673,30.45989
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.0115,False,network,66,1,5,-24.185673,30.45989
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.012,False,network,66,1,5,-24.185673,30.45989
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.0125,False,network,66,1,5,-24.185673,30.45989
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.013,False,network,23,1,5,-54.459977,30.45365
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.0135,False,network,22,1,5,-54.295766,30.44741
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.014,False,network,21,1,5,-54.141524,30.43493
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.0145,False,network,21,1,5,-54.141524,30.43493
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.015,False,network,21,1,5,-54.141524,30.43493
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.0155,False,network,21,1,5,-54.141524,30.43493
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.016,False,network,21,1,5,-54.141524,30.43493
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.0165,False,network,21,1,5,-54.141524,30.43493
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.017,False,network,20,1,5,-53.977521,30.43493
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.0175,False,network,19,1,5,-53.806857,30.43493
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.018,False,network,19,1,5,-53.806857,30.43493
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.0185,False,network,19,1,5,-53.806857,30.42869
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.019,False,network,19,1,5,-53.806857,30.42869
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.0195,False,network,19,1,5,-53.806857,30.42869
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.02,False,network,19,1,5,-53.806857,30.42869
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.0205,False,network,18,1,5,-53.652805,30.42245
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.021,False,network,18,1,5,-53.652805,30.42245
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.0215,False,network,18,1,5,-53.652805,30.42245
shuffled_severe,random_06,8-13-10-11-12-10-6-10,0.022,False,network,18,1,5,-53.652805,30.42245
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.006,True,,204,1,5,123.815044,34.5411
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.0065,False,network,162,1,5,-188.957077,35.10405
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.007,False,network,160,1,5,-188.520194,35.09685
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.0075,False,network,111,1,5,-155.048805,33.71175
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.008,False,network,109,1,5,-154.627898,33.71175
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.0085,False,network,97,1,5,-162.111094,33.69015
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.009,False,network,69,1,5,-140.378323,33.51735
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.0095,False,network,69,1,5,-140.378323,34.23015
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.01,False,network,68,1,5,-140.185659,34.23015
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.0105,False,network,66,1,5,-139.775629,34.22295
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.011,False,network,66,1,5,-139.775629,34.22295
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.0115,False,network,66,1,5,-139.775629,34.22295
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.012,False,network,57,1,5,-159.480424,34.22295
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.0125,False,network,23,1,5,-177.981796,34.21575
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.013,False,network,21,1,5,-177.582672,34.19415
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.0135,False,network,21,1,5,-177.582672,34.19415
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.014,False,network,21,1,5,-177.582672,34.19415
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.0145,False,network,21,1,5,-177.582672,34.19415
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.015,False,network,21,1,5,-177.582672,34.19415
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.0155,False,network,21,1,5,-177.582672,34.19415
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.016,False,network,20,1,5,-177.376241,34.19415
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.0165,False,network,20,1,5,-177.376241,34.19415
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.017,False,network,19,1,5,-177.16012,34.19415
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.0175,False,network,19,1,5,-177.16012,34.18695
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.018,False,network,19,1,5,-177.16012,34.18695
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.0185,False,network,19,1,5,-177.16012,34.18695
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.019,False,network,19,1,5,-177.16012,34.18695
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.0195,False,network,18,1,5,-176.968,34.17975
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.02,False,network,18,1,5,-176.968,34.17975
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.0205,False,network,18,1,5,-176.968,34.17975
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.021,False,network,18,1,5,-176.968,34.17975
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.0215,False,network,17,1,5,-176.761872,34.17975
shuffled_severe,random_07,10-9-9-9-15-13-8-7,0.022,False,network,17,1,5,-176.761872,34.17975
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.006,True,,204,1,5,218.214521,34.5483
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.0065,True,,204,1,5,218.666488,34.97445
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.007,False,network,162,1,5,-64.061803,35.10405
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.0075,False,network,160,1,5,-63.716773,35.09685
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.008,False,network,110,1,5,-36.853533,33.71175
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.0085,False,network,108,1,5,-36.518465,33.71175
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.009,False,network,70,1,5,-25.62529,33.52455
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.0095,False,network,69,1,5,-25.453443,33.51735
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.01,False,network,69,1,5,-25.453443,34.23015
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.0105,False,network,68,1,5,-25.298764,34.23015
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.011,False,network,66,1,5,-24.972271,34.22295
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.0115,False,network,66,1,5,-24.972271,34.22295
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.012,False,network,66,1,5,-24.972271,34.22295
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.0125,False,network,66,1,5,-24.972271,34.22295
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.013,False,network,23,1,5,-55.297511,34.21575
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.0135,False,network,21,1,5,-54.978539,34.20855
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.014,False,network,21,1,5,-54.978539,34.19415
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.0145,False,network,21,1,5,-54.978539,34.19415
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.015,False,network,21,1,5,-54.978539,34.19415
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.0155,False,network,21,1,5,-54.978539,34.19415
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.016,False,network,21,1,5,-54.978539,34.19415
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.0165,False,network,21,1,5,-54.978539,34.19415
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.017,False,network,20,1,5,-54.814264,34.19415
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.0175,False,network,19,1,5,-54.643308,34.19415
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.018,False,network,19,1,5,-54.643308,34.19415
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.0185,False,network,19,1,5,-54.643308,34.18695
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.019,False,network,19,1,5,-54.643308,34.18695
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.0195,False,network,19,1,5,-54.643308,34.18695
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.02,False,network,19,1,5,-54.643308,34.18695
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.0205,False,network,18,1,5,-54.489011,34.17975
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.021,False,network,18,1,5,-54.489011,34.17975
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.0215,False,network,18,1,5,-54.489011,34.17975
shuffled_severe,random_08,12-10-8-15-9-10-5-11,0.022,False,network,18,1,5,-54.489011,34.17975
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.006,True,,204,1,5,167.542063,28.83288
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.0065,False,network,162,1,5,-131.106803,29.28324
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.007,False,network,161,1,5,-130.918638,29.27748
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.0075,False,network,159,1,5,-130.509534,29.27172
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.008,False,network,110,1,5,-100.288654,28.1694
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.0085,False,network,99,1,5,-107.186722,28.16364
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.009,False,network,70,1,5,-87.47397,28.01388
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.0095,False,network,69,1,5,-87.278308,28.01388
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.01,False,network,68,1,5,-87.103668,28.58412
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.0105,False,network,66,1,5,-86.733408,28.58412
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.011,False,network,66,1,5,-86.733408,28.57836
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.0115,False,network,66,1,5,-86.733408,28.57836
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.012,False,network,66,1,5,-86.733408,28.57836
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.0125,False,network,57,1,5,-104.448127,28.57836
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.013,False,network,23,1,5,-121.187833,28.5726
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.0135,False,network,21,1,5,-120.82681,28.55532
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.014,False,network,21,1,5,-120.82681,28.55532
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.0145,False,network,21,1,5,-120.82681,28.55532
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.015,False,network,21,1,5,-120.82681,28.55532
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.0155,False,network,21,1,5,-120.82681,28.55532
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.016,False,network,21,1,5,-120.82681,28.55532
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.0165,False,network,20,1,5,-120.640452,28.55532
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.017,False,network,19,1,5,-120.445888,28.55532
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.0175,False,network,19,1,5,-120.445888,28.55532
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.018,False,network,19,1,5,-120.445888,28.54956
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.0185,False,network,19,1,5,-120.445888,28.54956
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.019,False,network,19,1,5,-120.445888,28.54956
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.0195,False,network,19,1,5,-120.445888,28.54956
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.02,False,network,18,1,5,-120.271712,28.5438
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.0205,False,network,18,1,5,-120.271712,28.5438
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.021,False,network,18,1,5,-120.271712,28.5438
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.0215,False,network,18,1,5,-120.271712,28.5438
shuffled_severe,random_09,10-9-9-11-12-11-9-9,0.022,False,network,17,1,5,-120.08561,28.5438
shuffled_severe,random_10,14-10-5-10-7-14-10-10,0.006,True,,204,1,5,202.646269,32.63836
shuffled_severe,random_10,14-10-5-10-7-14-10-10,0.0065,False,network,163,1,5,-84.94081,32.9353
shuffled_severe,random_10,14-10-5-10-7-14-10-10,0.007,False,network,162,1,5,-84.78007,33.15706
shuffled_severe,random_10,14-10-5-10-7-14-10-10,0.0075,False,network,160,1,5,-84.42054,33.15706
shuffled_severe,random_10,14-10-5-10-7-14-10-10,0.008,False,network,110,1,5,-56.478688,31.8643
shuffled_severe,random_10,14-10-5-10-7-14-10-10,0.0085,False,network,108,1,5,-56.129775,31.8643
shuffled_severe,random_10,14-10-5-10-7-14-10-10,0.009,False,network,70,1,5,-44.770388,31.68958
shuffled_severe,random_10,14-10-5-10-7-14-10-10,0.0095,False,network,69,1,5,-44.591343,31.68286
shuffled_severe,random_10,14-10-5-10-7-14-10-10,0.01,False,network,68,1,5,-44.430602,32.34814
shuffled_severe,random_10,14-10-5-10-7-14-10-10,0.0105,False,network,68,1,5,-44.430602,32.34814
shuffled_severe,random_10,14-10-5-10-7-14-10-10,0.011,False,network,66,1,5,-44.090852,32.34142
shuffled_severe,random_10,14-10-5-10-7-14-10-10,0.0115,False,network,66,1,5,-44.090852,32.34142
shuffled_severe,random_10,14-10-5-10-7-14-10-10,0.012,False,network,66,1,5,-44.090852,32.34142
shuffled_severe,random_10,14-10-5-10-7-14-10-10,0.0125,False,network,57,1,5,-60.283192,32.34142
shuffled_severe,random_10,14-10-5-10-7-14-10-10,0.013,False,network,23,1,5,-75.666895,32.34142
shuffled_severe,random_10,14-10-5-10-7-14-10-10,0.0135,False,network,21,1,5,-75.335172,32.31454
shuffled_severe,random_10,14-10-5-10-7-14-10-10,0.014,False,network,21,1,5,-75.335172,32.31454
